"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff","ensembl"
"817",1.7326339411446e-82,0.253655707190483,0.694,0.418,5.74835962653543e-78,"DAM-C","Psmd2",0.276,"ENSMUSG00000006998"
"818",4.27692258371148e-82,0.261266124304431,0.595,0.35,1.41895460559796e-77,"DAM-C","Lipa",0.245,"ENSMUSG00000024781"
"819",4.61109275704626e-82,0.260921771787954,0.87,0.647,1.52982224400524e-77,"DAM-C","Ier3ip1",0.223,"ENSMUSG00000090000"
"820",5.46431180083883e-82,0.344068573773141,0.447,0.239,1.8128947261643e-77,"DAM-C","Nus1",0.208,"ENSMUSG00000023068"
"821",6.22365157081502e-82,0.77138958245078,0.221,0.081,2.0648208816493e-77,"DAM-C","Arg1",0.14,"ENSMUSG00000019987"
"822",7.58535519426786e-82,0.267883649907132,0.914,0.771,2.51659329280225e-77,"DAM-C","Ostf1",0.143,"ENSMUSG00000024725"
"823",1.62727672058866e-81,0.280290141485732,0.615,0.356,5.39881597589701e-77,"DAM-C","Lrrc59",0.259,"ENSMUSG00000020869"
"824",2.14676590313501e-81,0.323901830562373,0.539,0.301,7.12232523683101e-77,"DAM-C","Slc16a3",0.238,"ENSMUSG00000025161"
"825",2.40908081395497e-81,0.258290038019936,0.854,0.599,7.99260741645841e-77,"DAM-C","Mydgf",0.255,"ENSMUSG00000019579"
"826",4.96556340443147e-81,0.262869500260425,0.631,0.37,1.64742497068823e-76,"DAM-C","Psmd14",0.261,"ENSMUSG00000026914"
"827",6.35315617715381e-81,0.258178117780511,0.794,0.533,2.10778662489432e-76,"DAM-C","Tmem167",0.261,"ENSMUSG00000012422"
"828",7.62914099564039e-81,0.277316396935058,0.737,0.479,2.53112010812361e-76,"DAM-C","Surf4",0.258,"ENSMUSG00000014867"
"829",1.4923813430581e-80,0.327831413817013,0.58,0.352,4.95127358186387e-76,"DAM-C","Gyg",0.228,"ENSMUSG00000019528"
"830",2.29635635512356e-79,0.27571001687078,0.963,0.825,7.61862147939343e-75,"DAM-C","Dad1",0.138,"ENSMUSG00000022174"
"831",6.14090688529363e-79,0.264398144492266,0.67,0.408,2.03736867733387e-74,"DAM-C","Grpel1",0.262,"ENSMUSG00000029198"
"832",1.60670727371036e-77,0.26917848671822,0.732,0.476,5.33057272198886e-73,"DAM-C","Psmd7",0.256,"ENSMUSG00000039067"
"833",2.76161480277795e-77,0.25474344675067,0.809,0.577,9.16220943117642e-73,"DAM-C","Atp6v0d1",0.232,"ENSMUSG00000013160"
"834",7.6993158446538e-76,0.337877868069374,0.669,0.431,2.55440201778079e-71,"DAM-C","Cd47",0.238,"ENSMUSG00000055447"
"835",2.84651146053889e-74,0.300197680745527,0.957,0.877,9.44387107262986e-70,"DAM-C","Calr",0.08,"ENSMUSG00000003814"
"836",5.20660066194839e-74,0.263902007181593,0.872,0.69,1.72739390161462e-69,"DAM-C","Sec11c",0.182,"ENSMUSG00000024516"
"837",8.93340679598012e-74,0.272972978805073,0.466,0.253,2.96383637270232e-69,"DAM-C","Cdk6",0.213,"ENSMUSG00000040274"
"838",3.03576695657855e-73,0.358184690900593,0.919,0.769,1.00717640318406e-68,"DAM-C","C3ar1",0.15,"ENSMUSG00000040552"
"839",4.31693269788125e-73,0.258921625528026,0.799,0.552,1.43222876117606e-68,"DAM-C","Ostc",0.247,"ENSMUSG00000041084"
"840",7.27822275270725e-73,0.286668407822056,0.951,0.866,2.41469596266568e-68,"DAM-C","Gpx4",0.085,"ENSMUSG00000075706"
"841",8.28663744227927e-72,0.264813962347774,0.859,0.671,2.74925770422499e-67,"DAM-C","Srp9",0.188,"ENSMUSG00000026511"
"842",6.25538935191871e-71,0.278559057973879,0.687,0.435,2.07535052528607e-66,"DAM-C","Psmd11",0.252,"ENSMUSG00000017428"
"843",2.67913512991351e-70,0.259991092104166,0.727,0.496,8.88856662051406e-66,"DAM-C","1810058I24Rik",0.231,"ENSMUSG00000073155"
"844",2.81466958219176e-68,0.255395153823381,0.355,0.172,9.33822927283761e-64,"DAM-C","H1f2",0.183,"ENSMUSG00000036181"
"845",3.89695785757805e-67,0.258414567829972,0.679,0.436,1.29289370840867e-62,"DAM-C","Psmc4",0.243,"ENSMUSG00000030603"
"846",4.19416639009358e-64,0.455330130064234,0.696,0.485,1.39149858324135e-59,"DAM-C","Rgs1",0.211,"ENSMUSG00000026358"
"847",5.95403963197952e-64,0.2860934809887,0.849,0.672,1.97537172870184e-59,"DAM-C","Sdf2l1",0.177,"ENSMUSG00000022769"
"848",7.53924398231372e-64,0.284584004310833,0.703,0.457,2.50129497601222e-59,"DAM-C","Hspa9",0.246,"ENSMUSG00000024359"
"849",7.07011532659825e-62,0.3147950852102,0.901,0.735,2.3456521619055e-57,"DAM-C","Pmp22",0.166,"ENSMUSG00000018217"
"850",2.03759866113786e-61,0.254246196554742,0.854,0.652,6.76014107805709e-57,"DAM-C","Psma2",0.202,"ENSMUSG00000015671"
"851",4.14464132559035e-61,0.252139730908438,0.566,0.339,1.37506765259111e-56,"DAM-C","Fam162a",0.227,"ENSMUSG00000003955"
"852",5.3043081045263e-61,0.291391296836473,0.808,0.588,1.75981029983869e-56,"DAM-C","Morf4l2",0.22,"ENSMUSG00000031422"
"853",9.52255930756301e-61,0.25219908777597,0.79,0.559,3.15929950147018e-56,"DAM-C","Psma6",0.231,"ENSMUSG00000021024"
"854",1.33987361420588e-60,0.324293587231749,0.85,0.661,4.44529868985084e-56,"DAM-C","C5ar1",0.189,"ENSMUSG00000049130"
"855",3.35013018163876e-60,0.302787841590019,0.875,0.702,1.11147269036229e-55,"DAM-C","Taldo1",0.173,"ENSMUSG00000025503"
"856",1.14463343626253e-58,0.304776281669303,0.509,0.313,3.79755035148819e-54,"DAM-C","H2bc4",0.196,"ENSMUSG00000018102"
"857",2.17732913066446e-58,0.253578120216448,0.795,0.582,7.22372485680546e-54,"DAM-C","Ssr2",0.213,"ENSMUSG00000041355"
"858",1.46482308186104e-57,1.41003931066538,0.669,0.564,4.85984353869038e-53,"DAM-C","Ccl9",0.105,"ENSMUSG00000019122"
"859",1.24895278920946e-56,0.255623216862091,0.83,0.651,4.14365066876022e-52,"DAM-C","Lrpap1",0.179,"ENSMUSG00000029103"
"860",4.21819035361249e-56,0.256096820569585,0.834,0.633,1.39946901361802e-51,"DAM-C","Psmb4",0.201,"ENSMUSG00000005779"
"861",1.15717019743748e-55,0.359454805085968,0.869,0.693,3.83914356403834e-51,"DAM-C","Manf",0.176,"ENSMUSG00000032575"
"862",2.02961520086595e-55,0.260133527132647,0.732,0.504,6.73365435191297e-51,"DAM-C","Txnl1",0.228,"ENSMUSG00000024583"
"863",9.95180797767094e-49,0.963143246852821,0.325,0.188,3.30171133275189e-44,"DAM-C","Il1rn",0.137,"ENSMUSG00000026981"
"864",1.11292084066343e-48,0.270840038091646,0.897,0.743,3.69233747306906e-44,"DAM-C","Bst2",0.154,"ENSMUSG00000046718"
"865",1.31317422037612e-47,0.341539776410443,0.661,0.46,4.35671811094187e-43,"DAM-C","Sdc4",0.201,"ENSMUSG00000017009"
"866",1.99806741283172e-47,0.319111731758196,0.585,0.431,6.62898825555181e-43,"DAM-C","Gas6",0.154,"ENSMUSG00000031451"
"867",4.24501157005738e-41,0.380373519033215,0.282,0.152,1.40836748859794e-36,"DAM-C","Ccl7",0.13,"ENSMUSG00000035373"
"868",6.90732606623582e-41,0.862283346723147,0.931,0.846,2.29164356899506e-36,"DAM-C","Cd14",0.0850000000000001,"ENSMUSG00000051439"
"869",1.52075151161622e-39,0.378740416260909,0.454,0.308,5.04539729008913e-35,"DAM-C","Gm1673",0.146,"ENSMUSG00000070858"
"870",4.89096149272987e-39,0.575774723113396,0.247,0.136,1.62267429444299e-34,"DAM-C","Lilrb4a",0.111,"ENSMUSG00000112148"
"871",8.06730978783511e-39,0.268008730372462,0.299,0.172,2.67649136831006e-34,"DAM-C","Ccr1",0.127,"ENSMUSG00000025804"
"872",6.16298295866831e-38,0.554445728899406,0.352,0.231,2.04469285619738e-33,"DAM-C","Gm49339",0.121,"ENSMUSG00000062593"
"873",7.79355805066818e-28,0.276871023229088,0.473,0.331,2.58566875447018e-23,"DAM-C","Tgfbi",0.142,"ENSMUSG00000035493"
"874",3.59390818126155e-26,0.352358302045025,0.269,0.167,1.19235091729714e-21,"DAM-C","Slc7a11",0.102,"ENSMUSG00000027737"
"875",3.71780027462509e-24,0.37531933807804,0.899,0.756,1.23345459711237e-19,"DAM-C","Basp1",0.143,"ENSMUSG00000045763"
"876",8.38778085450142e-22,0.323342222946207,0.908,0.798,2.78281405409794e-17,"DAM-C","Slc3a2",0.11,"ENSMUSG00000010095"
"877",1.22420157171072e-13,0.270264178930962,0.863,0.859,4.06153355446465e-09,"DAM-C","Syngr1",0.004,"ENSMUSG00000022415"
"878",0,2.01828844809325,0.826,0.195,0,"IFN-Myeloid","Isg15",0.631,"ENSMUSG00000035692"
"879",0,1.7400336467962,0.933,0.547,0,"IFN-Myeloid","Ifitm3",0.386,"ENSMUSG00000025492"
"880",0,1.65222590271448,0.637,0.032,0,"IFN-Myeloid","Ifit3",0.605,"ENSMUSG00000074896"
"881",0,1.48421107227791,0.737,0.1,0,"IFN-Myeloid","Irf7",0.637,"ENSMUSG00000025498"
"882",0,1.44258941907566,0.38,0.023,0,"IFN-Myeloid","Rsad2",0.357,"ENSMUSG00000020641"
"883",0,1.24882686459452,0.78,0.294,0,"IFN-Myeloid","Ifi204",0.486,"ENSMUSG00000073489"
"884",0,1.16692739413966,0.687,0.102,0,"IFN-Myeloid","Rtp4",0.585,"ENSMUSG00000033355"
"885",0,1.14103047178314,0.371,0.019,0,"IFN-Myeloid","Ifit1",0.352,"ENSMUSG00000034459"
"886",0,1.099088629865,0.648,0.14,0,"IFN-Myeloid","Phf11b",0.508,"ENSMUSG00000091649"
"887",0,0.999640671898356,0.361,0.013,0,"IFN-Myeloid","Ifit2",0.348,"ENSMUSG00000045932"
"888",0,0.990821236178813,0.581,0.053,0,"IFN-Myeloid","Oasl2",0.528,"ENSMUSG00000029561"
"889",0,0.980053385707128,0.531,0.121,0,"IFN-Myeloid","Phf11d",0.41,"ENSMUSG00000068245"
"890",0,0.968817303944045,0.493,0.044,0,"IFN-Myeloid","Usp18",0.449,"ENSMUSG00000030107"
"891",0,0.96843749802176,0.414,0.058,0,"IFN-Myeloid","Slfn5",0.356,"ENSMUSG00000054404"
"892",0,0.946176862039193,0.582,0.095,0,"IFN-Myeloid","Zbp1",0.487,"ENSMUSG00000027514"
"893",0,0.890525899220695,0.421,0.049,0,"IFN-Myeloid","Ifi211",0.372,"ENSMUSG00000026536"
"894",0,0.806432532040185,0.575,0.134,0,"IFN-Myeloid","Xaf1",0.441,"ENSMUSG00000040483"
"895",0,0.800055901088569,0.423,0.054,0,"IFN-Myeloid","Ifi209",0.369,"ENSMUSG00000043263"
"896",0,0.739863689407759,0.326,0.011,0,"IFN-Myeloid","Ifi206",0.315,"ENSMUSG00000037849"
"897",0,0.649224563128434,0.242,0.008,0,"IFN-Myeloid","Oasl1",0.234,"ENSMUSG00000041827"
"898",0,0.595086436385681,0.306,0.032,0,"IFN-Myeloid","Isg20",0.274,"ENSMUSG00000039236"
"899",0,0.545625121111663,0.202,0.01,0,"IFN-Myeloid","Cmpk2",0.192,"ENSMUSG00000020638"
"900",0,0.525298411179391,0.243,0.005,0,"IFN-Myeloid","Ifit3b",0.238,"ENSMUSG00000062488"
"901",0,0.40817698933355,0.196,0.005,0,"IFN-Myeloid","Ifi213",0.191,"ENSMUSG00000073491"
"902",0,0.402533042726375,0.228,0.016,0,"IFN-Myeloid","Phf11a",0.212,"ENSMUSG00000044703"
"903",7.04109306168925e-295,0.29270786366606,0.133,0.005,2.33602344507664e-290,"IFN-Myeloid","Ifi47",0.128,"ENSMUSG00000078920"
"904",2.52816935557337e-281,1.17730697529798,0.944,0.746,8.38770747098577e-277,"IFN-Myeloid","Bst2",0.198,"ENSMUSG00000046718"
"905",9.65511891850587e-279,0.300351540890612,0.135,0.006,3.20327880359269e-274,"IFN-Myeloid","Mx1",0.129,"ENSMUSG00000000386"
"906",2.05084010780285e-253,0.830360557346242,0.581,0.181,6.80407222565753e-249,"IFN-Myeloid","Stat1",0.4,"ENSMUSG00000026104"
"907",1.37101989789544e-243,0.648453049020304,0.452,0.106,4.54863271524771e-239,"IFN-Myeloid","Sp100",0.346,"ENSMUSG00000026222"
"908",2.71346920937273e-241,0.366914967763165,0.136,0.008,9.00247679593591e-237,"IFN-Myeloid","Ifi205",0.128,"ENSMUSG00000054203"
"909",5.14358706789589e-241,0.756050617745389,0.473,0.121,1.70648788151582e-236,"IFN-Myeloid","Rnf213",0.352,"ENSMUSG00000070327"
"910",4.56247068610646e-237,0.795168219785827,0.987,0.931,1.51369089952954e-232,"IFN-Myeloid","Ly6e",0.0559999999999999,"ENSMUSG00000022587"
"911",9.50235777355022e-234,0.91868874521593,0.914,0.645,3.15259723853076e-229,"IFN-Myeloid","Lgals3bp",0.269,"ENSMUSG00000033880"
"912",3.35392935702715e-224,0.698518205615755,0.307,0.053,1.1127331427809e-219,"IFN-Myeloid","Gbp2",0.254,"ENSMUSG00000028270"
"913",7.29089153903955e-220,0.714841612637812,0.338,0.064,2.41889908590715e-215,"IFN-Myeloid","Ms4a4c",0.274,"ENSMUSG00000024675"
"914",2.53564681107634e-207,0.894632174079402,0.676,0.305,8.41251542510798e-203,"IFN-Myeloid","Trim30a",0.371,"ENSMUSG00000030921"
"915",1.19060335325537e-183,0.438408475491911,0.293,0.056,3.95006474509535e-179,"IFN-Myeloid","Oas1a",0.237,"ENSMUSG00000052776"
"916",3.01494433755571e-182,0.327218045732614,0.104,0.006,1.00026808287086e-177,"IFN-Myeloid","Iigp1",0.098,"ENSMUSG00000054072"
"917",1.02633185816821e-181,0.611719974634846,0.389,0.101,3.40506120584466e-177,"IFN-Myeloid","Irgm1",0.288,"ENSMUSG00000046879"
"918",4.12502613776178e-172,0.512337827088559,0.337,0.079,1.36855992172523e-167,"IFN-Myeloid","Ifih1",0.258,"ENSMUSG00000026896"
"919",9.21269676751354e-166,0.776320447160819,0.597,0.268,3.05649640655797e-161,"IFN-Myeloid","Tor3a",0.329,"ENSMUSG00000060519"
"920",9.99782092658429e-163,0.334759551504893,0.194,0.028,3.31697704881287e-158,"IFN-Myeloid","Samd9l",0.166,"ENSMUSG00000047735"
"921",1.75555615197155e-162,0.717271792210997,0.4,0.118,5.824408645396e-158,"IFN-Myeloid","Parp14",0.282,"ENSMUSG00000034422"
"922",2.13981030034534e-157,0.546949821185736,0.322,0.078,7.09924863345573e-153,"IFN-Myeloid","Fgl2",0.244,"ENSMUSG00000039899"
"923",4.05639405180324e-151,0.562230416164559,0.998,0.995,1.34578985456676e-146,"IFN-Myeloid","B2m",0.003,"ENSMUSG00000060802"
"924",9.77521458659115e-147,0.37630309800545,0.268,0.057,3.24312294339334e-142,"IFN-Myeloid","Ddx58",0.211,"ENSMUSG00000040296"
"925",2.0359022443117e-145,0.442537825915686,0.264,0.056,6.75451287595292e-141,"IFN-Myeloid","Herc6",0.208,"ENSMUSG00000029798"
"926",1.23776420983114e-144,0.756424548156315,0.874,0.734,4.10653031895676e-140,"IFN-Myeloid","Fcgr1",0.14,"ENSMUSG00000015947"
"927",7.65967397479101e-142,0.623129272135812,0.986,0.963,2.54125003461641e-137,"IFN-Myeloid","H2-D1",0.023,"ENSMUSG00000073411"
"928",1.61007878138796e-141,1.14986320998155,0.739,0.442,5.34175837301084e-137,"IFN-Myeloid","Ifi27l2a",0.297,"ENSMUSG00000079017"
"929",2.88182456817582e-139,0.561517646668489,0.414,0.137,9.56102936983691e-135,"IFN-Myeloid","Ube2l6",0.277,"ENSMUSG00000027078"
"930",2.08297244320807e-138,0.381676432293835,0.254,0.054,6.91067767483143e-134,"IFN-Myeloid","Stat2",0.2,"ENSMUSG00000040033"
"931",1.19270866633913e-132,0.527079315515914,0.394,0.129,3.95704954231334e-128,"IFN-Myeloid","Trim30d",0.265,"ENSMUSG00000057596"
"932",3.5209425599572e-132,0.362359668216783,0.287,0.07,1.168143113117e-127,"IFN-Myeloid","Dhx58",0.217,"ENSMUSG00000017830"
"933",2.59774010520759e-125,0.657356543621331,0.606,0.323,8.61852234704724e-121,"IFN-Myeloid","Ifi35",0.283,"ENSMUSG00000010358"
"934",4.09394580177054e-123,0.463214610372115,0.333,0.099,1.35824839865341e-118,"IFN-Myeloid","Slfn8",0.234,"ENSMUSG00000035208"
"935",2.92599002565616e-118,0.579654235393722,0.537,0.25,9.70755710811943e-114,"IFN-Myeloid","Epsti1",0.287,"ENSMUSG00000022014"
"936",4.75319347891931e-118,0.534320245409657,0.467,0.193,1.57696700050106e-113,"IFN-Myeloid","Tap1",0.274,"ENSMUSG00000037321"
"937",3.35754948095464e-107,0.460760610505948,0.319,0.101,1.11393419129632e-102,"IFN-Myeloid","Igtp",0.218,"ENSMUSG00000078853"
"938",4.80623378419865e-107,0.478953752308617,0.349,0.121,1.59456418258358e-102,"IFN-Myeloid","Parp12",0.228,"ENSMUSG00000038507"
"939",8.23427058192988e-106,0.621461151144894,0.93,0.864,2.73188395096688e-101,"IFN-Myeloid","H2-K1",0.0660000000000001,"ENSMUSG00000061232"
"940",5.02823142068041e-102,0.80634426230441,0.532,0.274,1.66821633843914e-97,"IFN-Myeloid","Ifi207",0.258,"ENSMUSG00000073490"
"941",2.09904611478364e-98,2.2471988890474,0.353,0.13,6.96400529501768e-94,"IFN-Myeloid","Ccl5",0.223,"ENSMUSG00000035042"
"942",8.14797694999535e-97,0.457197305125844,0.365,0.138,2.70325431269996e-92,"IFN-Myeloid","Eif2ak2",0.227,"ENSMUSG00000024079"
"943",5.59715062973042e-96,0.534140629063569,0.781,0.607,1.85696666442566e-91,"IFN-Myeloid","Lgals9",0.174,"ENSMUSG00000001123"
"944",9.68213860339334e-93,0.694849684369406,0.554,0.307,3.21224312444781e-88,"IFN-Myeloid","H2-T23",0.247,"ENSMUSG00000067212"
"945",1.54358171250334e-90,0.501707272220417,0.847,0.738,5.12114104757232e-86,"IFN-Myeloid","Psme1",0.109,"ENSMUSG00000022216"
"946",1.75300133336029e-84,0.582330772249862,0.442,0.214,5.81593252368945e-80,"IFN-Myeloid","Samhd1",0.228,"ENSMUSG00000027639"
"947",1.79481737762376e-81,0.544495824623541,0.523,0.299,5.95466561374234e-77,"IFN-Myeloid","Sp110",0.224,"ENSMUSG00000070034"
"948",1.80200177874228e-77,0.621960644672888,0.825,0.616,5.97850130133327e-73,"IFN-Myeloid","Ccl12",0.209,"ENSMUSG00000035352"
"949",1.3195998382713e-72,0.359317325743985,0.294,0.111,4.37803638343268e-68,"IFN-Myeloid","Dtx3l",0.183,"ENSMUSG00000049502"
"950",1.44005235067951e-70,0.451783308576539,0.965,0.936,4.7776616838494e-66,"IFN-Myeloid","Cd52",0.0289999999999999,"ENSMUSG00000000682"
"951",1.16677816524558e-69,0.458095192536389,0.839,0.773,3.87101991883528e-65,"IFN-Myeloid","Psmb8",0.0659999999999999,"ENSMUSG00000024338"
"952",1.1506302912218e-68,0.570456346334834,0.626,0.441,3.81744611718656e-64,"IFN-Myeloid","Cd47",0.185,"ENSMUSG00000055447"
"953",2.05510335204767e-65,0.38131357938802,0.325,0.14,6.81821639108854e-61,"IFN-Myeloid","Parp9",0.185,"ENSMUSG00000022906"
"954",3.60129608247971e-65,0.424959461524253,0.351,0.162,1.1948020012843e-60,"IFN-Myeloid","Znfx1",0.189,"ENSMUSG00000039501"
"955",5.45628910121314e-65,0.490487543118308,0.52,0.313,1.81023303510948e-60,"IFN-Myeloid","Psmb9",0.207,"ENSMUSG00000096727"
"956",4.32805291561045e-64,0.459651474944253,0.707,0.56,1.43591811581208e-59,"IFN-Myeloid","Tapbp",0.147,"ENSMUSG00000024308"
"957",1.14457446557139e-62,0.467942878236768,0.477,0.267,3.79735470442621e-58,"IFN-Myeloid","Axl",0.21,"ENSMUSG00000002602"
"958",9.3463181643723e-60,0.46322915082334,0.437,0.242,3.1008279773938e-55,"IFN-Myeloid","Trafd1",0.195,"ENSMUSG00000042726"
"959",1.45811999023881e-59,0.427735837144275,0.354,0.164,4.8376046916153e-55,"IFN-Myeloid","H2-Q7",0.19,"ENSMUSG00000060550"
"960",2.0582783041093e-59,0.512879787528649,0.877,0.799,6.82874992954341e-55,"IFN-Myeloid","Tspo",0.078,"ENSMUSG00000041736"
"961",5.87812642562883e-53,0.426412851368127,0.782,0.649,1.95018600423088e-48,"IFN-Myeloid","Slfn2",0.133,"ENSMUSG00000072620"
"962",9.35890056575033e-51,0.408802919409885,0.409,0.236,3.10500244069899e-46,"IFN-Myeloid","Sdc3",0.173,"ENSMUSG00000025743"
"963",6.25980548707731e-50,0.399245053234,0.458,0.279,2.07681566644764e-45,"IFN-Myeloid","Pttg1",0.179,"ENSMUSG00000020415"
"964",1.58164059253499e-49,0.278016076054053,0.221,0.084,5.24740899385333e-45,"IFN-Myeloid","Tlr3",0.137,"ENSMUSG00000031639"
"965",4.0043942496494e-49,0.481809371925095,0.837,0.756,1.32853788020618e-44,"IFN-Myeloid","Selenow",0.081,"ENSMUSG00000041571"
"966",2.32000595208492e-48,0.419138262223624,0.412,0.242,7.69708374723215e-44,"IFN-Myeloid","H2-T22",0.17,"ENSMUSG00000056116"
"967",2.55539458680922e-48,0.280016875466709,0.979,0.975,8.47803262065694e-44,"IFN-Myeloid","Npc2",0.004,"ENSMUSG00000021242"
"968",3.00376938407176e-48,0.272913610119599,0.268,0.118,9.96560568553489e-44,"IFN-Myeloid","Trim25",0.15,"ENSMUSG00000000275"
"969",8.20282350350651e-48,0.261836644425124,0.967,0.95,2.72145075375835e-43,"IFN-Myeloid","Capza2",0.017,"ENSMUSG00000015733"
"970",8.20341350899449e-48,0.410711164342249,0.311,0.147,2.7216464998791e-43,"IFN-Myeloid","9930111J21Rik2",0.164,"ENSMUSG00000069892"
"971",1.27980353761165e-45,0.470330940908224,0.617,0.492,4.24600419673417e-41,"IFN-Myeloid","Tor1aip1",0.125,"ENSMUSG00000026466"
"972",4.83650567632947e-45,0.260807772834383,0.223,0.089,1.60460748823583e-40,"IFN-Myeloid","Trim12c",0.134,"ENSMUSG00000057143"
"973",6.15934952967722e-45,0.313392752524086,0.223,0.088,2.04348739346101e-40,"IFN-Myeloid","H2-Q6",0.135,"ENSMUSG00000073409"
"974",3.42287820262724e-44,0.326649561622213,0.303,0.145,1.13560830128564e-39,"IFN-Myeloid","Trim12a",0.158,"ENSMUSG00000066258"
"975",1.91202256079436e-43,0.336041797809906,0.304,0.152,6.34351724994745e-39,"IFN-Myeloid","Daxx",0.152,"ENSMUSG00000002307"
"976",2.17194913233217e-43,1.42350816842765,0.457,0.292,7.20587563633844e-39,"IFN-Myeloid","Cxcl10",0.165,"ENSMUSG00000034855"
"977",2.07343647740016e-40,0.330981547985306,0.791,0.704,6.87904020107052e-36,"IFN-Myeloid","Shisa5",0.0870000000000001,"ENSMUSG00000025647"
"978",2.70556476453099e-40,0.294752018503899,0.312,0.162,8.97625221928446e-36,"IFN-Myeloid","Nmi",0.15,"ENSMUSG00000026946"
"979",3.31579598556564e-40,0.356442106148962,0.758,0.677,1.10008163413111e-35,"IFN-Myeloid","Psme2",0.081,"ENSMUSG00000079197"
"980",1.36817908076855e-39,0.354780985849325,0.67,0.558,4.53920773626581e-35,"IFN-Myeloid","Chmp4b",0.112,"ENSMUSG00000038467"
"981",3.08869581541014e-37,0.407533402835611,0.411,0.268,1.02473661067862e-32,"IFN-Myeloid","Nampt",0.143,"ENSMUSG00000020572"
"982",4.62636134254409e-37,0.374124495348917,0.231,0.107,1.53488790261585e-32,"IFN-Myeloid","Clec2d",0.124,"ENSMUSG00000030157"
"983",1.56404649689159e-36,0.313731419386506,0.452,0.301,5.18903706273722e-32,"IFN-Myeloid","Ogfr",0.151,"ENSMUSG00000049401"
"984",7.85793834422777e-36,0.36906666901596,0.615,0.513,2.60702820446445e-31,"IFN-Myeloid","Psmb10",0.102,"ENSMUSG00000031897"
"985",1.09150239845313e-35,0.467388625956018,0.582,0.421,3.62127750734793e-31,"IFN-Myeloid","Lag3",0.161,"ENSMUSG00000030124"
"986",3.46366119858322e-34,0.284367074391748,0.117,0.037,1.14913887585396e-29,"IFN-Myeloid","Acod1",0.08,"ENSMUSG00000022126"
"987",3.82629726316154e-34,0.345244256281674,0.55,0.413,1.26945064299911e-29,"IFN-Myeloid","Apobec3",0.137,"ENSMUSG00000009585"
"988",5.11184145082169e-34,0.254590807056163,0.158,0.06,1.69595563813911e-29,"IFN-Myeloid","Gbp3",0.098,"ENSMUSG00000028268"
"989",2.93795701217768e-32,0.58775670486057,0.92,0.892,9.74725997930188e-28,"IFN-Myeloid","Ccl4",0.028,"ENSMUSG00000018930"
"990",4.04804826055474e-31,0.384378533560396,0.427,0.3,1.34302097140425e-26,"IFN-Myeloid","Marchf5",0.127,"ENSMUSG00000023307"
"991",1.04316457944456e-30,0.272760077088967,0.822,0.752,3.46090712522322e-26,"IFN-Myeloid","Lpcat2",0.07,"ENSMUSG00000033192"
"992",5.4245048336974e-29,0.640158868232835,0.305,0.176,1.79968796867579e-24,"IFN-Myeloid","Ly6a",0.129,"ENSMUSG00000075602"
"993",1.67094838695495e-26,0.253685773761808,0.298,0.172,5.54370546340044e-22,"IFN-Myeloid","H2-Q4",0.126,"ENSMUSG00000035929"
"994",1.68645314692826e-26,0.270796083719913,0.776,0.736,5.5951456055639e-22,"IFN-Myeloid","Evi2a",0.04,"ENSMUSG00000078771"
"995",1.83573546194999e-26,0.294217256387607,0.341,0.219,6.09041954211147e-22,"IFN-Myeloid","Etnk1",0.122,"ENSMUSG00000030275"
"996",1.64018905946174e-24,0.258922149814524,0.945,0.939,5.4416552425762e-20,"IFN-Myeloid","Ubc",0.00600000000000001,"ENSMUSG00000008348"
"997",3.66565973795166e-23,0.319944917747218,0.659,0.579,1.21615593126022e-18,"IFN-Myeloid","Ppfia4",0.0800000000000001,"ENSMUSG00000026458"
"998",6.19548800049426e-23,0.328904468519375,0.357,0.245,2.05547705392398e-18,"IFN-Myeloid","Sap30",0.112,"ENSMUSG00000031609"
"999",1.0438109317155e-22,0.31986041522531,0.759,0.697,3.46305152815252e-18,"IFN-Myeloid","Ppp1r15a",0.0620000000000001,"ENSMUSG00000040435"
"1000",2.88016230237612e-21,0.273926952245242,0.522,0.425,9.55551447059325e-17,"IFN-Myeloid","Stard3",0.097,"ENSMUSG00000018167"
"1001",9.96747892466927e-19,0.257015310508618,0.263,0.161,3.30691048283752e-14,"IFN-Myeloid","Gbp7",0.102,"ENSMUSG00000040253"
"1002",1.30116855558116e-18,0.269395016699334,0.398,0.304,4.31688691685161e-14,"IFN-Myeloid","Tor1aip2",0.094,"ENSMUSG00000050565"
"1003",3.06853989585404e-18,0.261994274099159,0.591,0.519,1.01804948124749e-13,"IFN-Myeloid","Hck",0.072,"ENSMUSG00000003283"
"1004",8.34997179195983e-18,0.413431082752939,0.278,0.183,2.77027014141851e-13,"IFN-Myeloid","Cybb",0.095,"ENSMUSG00000015340"
"1005",9.63630355017276e-18,0.431351956472902,0.437,0.35,3.19703642884082e-13,"IFN-Myeloid","Fcgr4",0.087,"ENSMUSG00000059089"
"1006",1.03941036240697e-17,0.310631555643784,0.76,0.694,3.44845175935759e-13,"IFN-Myeloid","Ier5",0.0660000000000001,"ENSMUSG00000056708"
"1007",9.37126232673551e-17,0.586383824608105,0.249,0.155,3.10910370214104e-12,"IFN-Myeloid","Hspa1b",0.094,"ENSMUSG00000090877"
