"Pair_name"	"Score"	"pval"	"adj_pval"	"Ligand_cell"	"Receptor_cell"	"split_by"	"Ligand"	"Receptor"	"Ligand_avgExp"	"Receptor_avgExp"	"Ligand_pct"	"Receptor_pct"	"Cell_pair"	"LR_pair"	"Ligand_cell_pct"	"Receptor_cell_pct"
"66"	"Adam15_Itga5"	0.810811788680705	0.095	0.188	"Macrophage-A"	"Fibroblast"	"Uninjured"	"Adam15"	"Itga5"	1.5390845677113	0.0825390096501072	"1.000"	"0.053"	"Macrophage-A_Fibroblast"	"Adam15_Itga5"	0	6.8
"67"	"Adam15_Itga5"	0.144182524428425	0.842	1	"Macrophage-B"	"Astrocyte"	"Uninjured"	"Adam15"	"Itga5"	0.28836504885685	0	"0.333"	"0.000"	"Macrophage-B_Astrocyte"	"Adam15_Itga5"	0.1	11.2
"68"	"Adam15_Itga5"	0.769542283855651	0.101	0.242	"Macrophage-A"	"Astrocyte"	"Uninjured"	"Adam15"	"Itga5"	1.5390845677113	0	"1.000"	"0.000"	"Macrophage-A_Astrocyte"	"Adam15_Itga5"	0	11.2
"69"	"Adam15_Itga5"	0.436087898660002	0.011	0.799	"Macrophage-B"	"Fibroblast"	"1dpi"	"Adam15"	"Itga5"	0.508952127218392	0.363223670101613	"0.302"	"0.395"	"Macrophage-B_Fibroblast"	"Adam15_Itga5"	1.7	40
"70"	"Adam15_Itga5"	0.347350454287011	0.244	0.998	"Macrophage-A"	"Fibroblast"	"1dpi"	"Adam15"	"Itga5"	0.33147723847241	0.363223670101613	"0.290"	"0.395"	"Macrophage-A_Fibroblast"	"Adam15_Itga5"	22.5	40
"71"	"Adam15_Itga5"	0.435667565015996	0.013	0.8	"Macrophage-B"	"Astrocyte"	"1dpi"	"Adam15"	"Itga5"	0.508952127218392	0.3623830028136	"0.302"	"0.302"	"Macrophage-B_Astrocyte"	"Adam15_Itga5"	1.7	55.8
"72"	"Adam15_Itga5"	0.346930120643005	0.2	0.998	"Macrophage-A"	"Astrocyte"	"1dpi"	"Adam15"	"Itga5"	0.33147723847241	0.3623830028136	"0.290"	"0.302"	"Macrophage-A_Astrocyte"	"Adam15_Itga5"	22.5	55.8
"73"	"Adam15_Itga5"	0.379223699656424	0.00700000000000001	0.913	"Macrophage-B"	"Fibroblast"	"3dpi"	"Adam15"	"Itga5"	0.367108540839379	0.391338858473468	"0.387"	"0.456"	"Macrophage-B_Fibroblast"	"Adam15_Itga5"	51	18.7
"74"	"Adam15_Itga5"	0.470692458351291	0	0.75	"Macrophage-A"	"Fibroblast"	"3dpi"	"Adam15"	"Itga5"	0.550046058229114	0.391338858473468	"0.617"	"0.456"	"Macrophage-A_Fibroblast"	"Adam15_Itga5"	58.1	18.7
"75"	"Adam15_Itga5"	0.227740369068282	1	1	"Macrophage-B"	"Astrocyte"	"3dpi"	"Adam15"	"Itga5"	0.367108540839379	0.0883721972971848	"0.387"	"0.085"	"Macrophage-B_Astrocyte"	"Adam15_Itga5"	51	20.7
"76"	"Adam15_Itga5"	0.319209127763149	0.874	1	"Macrophage-A"	"Astrocyte"	"3dpi"	"Adam15"	"Itga5"	0.550046058229114	0.0883721972971848	"0.617"	"0.085"	"Macrophage-A_Astrocyte"	"Adam15_Itga5"	58.1	20.7
"77"	"Adam15_Itga5"	0.246670127875438	1	1	"Macrophage-B"	"Fibroblast"	"7dpi"	"Adam15"	"Itga5"	0.274621116201352	0.218719139549525	"0.295"	"0.285"	"Macrophage-B_Fibroblast"	"Adam15_Itga5"	47.3	34.5
"78"	"Adam15_Itga5"	0.26461014640923	1	1	"Macrophage-A"	"Fibroblast"	"7dpi"	"Adam15"	"Itga5"	0.310501153268934	0.218719139549525	"0.423"	"0.285"	"Macrophage-A_Fibroblast"	"Adam15_Itga5"	19.5	34.5
"79"	"Adam15_Itga5"	0.177447491155069	1	1	"Macrophage-B"	"Astrocyte"	"7dpi"	"Adam15"	"Itga5"	0.274621116201352	0.0802738661087858	"0.295"	"0.092"	"Macrophage-B_Astrocyte"	"Adam15_Itga5"	47.3	12.3
"80"	"Adam15_Itga5"	0.19538750968886	1	1	"Macrophage-A"	"Astrocyte"	"7dpi"	"Adam15"	"Itga5"	0.310501153268934	0.0802738661087858	"0.423"	"0.092"	"Macrophage-A_Astrocyte"	"Adam15_Itga5"	19.5	12.3
"81"	"Adam15_Itga9"	0.162375192218662	0.735	1	"Macrophage-B"	"Fibroblast"	"Uninjured"	"Adam15"	"Itga9"	0.28836504885685	0.0363853355804734	"0.333"	"0.035"	"Macrophage-B_Fibroblast"	"Adam15_Itga9"	0.1	6.8
"82"	"Adam15_Itga9"	0.787734951645888	0.08	0.157	"Macrophage-A"	"Fibroblast"	"Uninjured"	"Adam15"	"Itga9"	1.5390845677113	0.0363853355804734	"1.000"	"0.035"	"Macrophage-A_Fibroblast"	"Adam15_Itga9"	0	6.8
"83"	"Adam15_Itga9"	0.147924344375697	0.764	1	"Macrophage-B"	"Astrocyte"	"Uninjured"	"Adam15"	"Itga9"	0.28836504885685	0.00748363989454345	"0.333"	"0.011"	"Macrophage-B_Astrocyte"	"Adam15_Itga9"	0.1	11.2
"84"	"Adam15_Itga9"	0.773284103802923	0.075	0.177	"Macrophage-A"	"Astrocyte"	"Uninjured"	"Adam15"	"Itga9"	1.5390845677113	0.00748363989454345	"1.000"	"0.011"	"Macrophage-A_Astrocyte"	"Adam15_Itga9"	0	11.2
"85"	"Adam15_Itga9"	0.275353611355056	0.631	1	"Macrophage-B"	"Fibroblast"	"1dpi"	"Adam15"	"Itga9"	0.508952127218392	0.0417550954917194	"0.302"	"0.065"	"Macrophage-B_Fibroblast"	"Adam15_Itga9"	1.7	40
"86"	"Adam15_Itga9"	0.186616166982065	1	1	"Macrophage-A"	"Fibroblast"	"1dpi"	"Adam15"	"Itga9"	0.33147723847241	0.0417550954917194	"0.290"	"0.065"	"Macrophage-A_Fibroblast"	"Adam15_Itga9"	22.5	40
"87"	"Adam15_Itga9"	0.261283999288801	0.721	1	"Macrophage-B"	"Astrocyte"	"1dpi"	"Adam15"	"Itga9"	0.508952127218392	0.0136158713592106	"0.302"	"0.016"	"Macrophage-B_Astrocyte"	"Adam15_Itga9"	1.7	55.8
